step,user,action,click,ctr,prob_taken,prob_optimal,regret,policy
512,130,17,0.0,0.482421875,0.3851074147601834,0.7475379269587459,170.57672614404456,epsilon_greedy_0.1
513,96,17,1.0,0.4834307992202729,0.6574098861695549,0.8658379201469908,170.785154178022,epsilon_greedy_0.1
514,116,17,1.0,0.48443579766536965,0.6755924663110743,0.8623401657295897,170.9719018774405,epsilon_greedy_0.1
515,85,13,0.0,0.48349514563106794,0.23797802513397295,0.7927596855354482,171.526683537842,epsilon_greedy_0.1
516,160,17,1.0,0.4844961240310077,0.5431112638715023,0.9463245516832121,171.9298968256537,epsilon_greedy_0.1
517,178,17,0.0,0.4835589941972921,0.6147991459487298,0.7820905563870268,172.09718823609202,epsilon_greedy_0.1
518,179,17,0.0,0.4826254826254826,0.12685278906762934,0.967936108273558,172.93827155529794,epsilon_greedy_0.1
519,33,17,1.0,0.4836223506743738,0.3372613571901555,0.5797729336571482,173.18078313176494,epsilon_greedy_0.1
520,90,17,1.0,0.4846153846153846,0.7890074648196166,0.8967506828474777,173.2885263497928,epsilon_greedy_0.1
521,26,17,0.0,0.4836852207293666,0.3529392981979696,0.8282908819198161,173.76387793351464,epsilon_greedy_0.1
522,188,17,0.0,0.4827586206896552,0.5868149502443007,0.8244251801278816,174.00148816339822,epsilon_greedy_0.1
523,146,17,1.0,0.4837476099426386,0.6481179183864506,0.8315431242469314,174.1849133692587,epsilon_greedy_0.1
524,75,17,1.0,0.4847328244274809,0.42979552949212324,0.7784581159243733,174.53357595569096,epsilon_greedy_0.1
525,27,17,1.0,0.4857142857142857,0.5676252340301303,0.8016973030964991,174.76764802475734,epsilon_greedy_0.1
526,39,17,0.0,0.4847908745247148,0.29838466814480896,0.8697286502128749,175.3389920068254,epsilon_greedy_0.1
527,53,17,1.0,0.4857685009487666,0.6175752750237574,0.893165671904044,175.6145824037057,epsilon_greedy_0.1
528,144,17,1.0,0.48674242424242425,0.6801858196847597,0.9005921267600535,175.834988710781,epsilon_greedy_0.1
529,36,16,1.0,0.4877126654064272,0.9050627718615945,0.8699670610017581,175.79989299992116,epsilon_greedy_0.1
530,166,17,1.0,0.48867924528301887,0.423027356937321,0.8315158958815668,176.2083815388654,epsilon_greedy_0.1
531,81,17,0.0,0.487758945386064,0.18426734972313885,0.9023219624109968,176.92643615155328,epsilon_greedy_0.1
532,20,17,1.0,0.48872180451127817,0.28747249848233813,0.8294531004228584,177.46841675349378,epsilon_greedy_0.1
533,158,17,1.0,0.4896810506566604,0.5744371486180015,0.7147900762873182,177.6087696811631,epsilon_greedy_0.1
534,30,8,0.0,0.4887640449438202,0.19991827819406718,0.8925937674590747,178.3014451704281,epsilon_greedy_0.1
535,76,17,1.0,0.4897196261682243,0.8948830153900014,0.8991174563229888,178.3056796113611,epsilon_greedy_0.1
536,19,17,1.0,0.4906716417910448,0.8952600153327254,0.8930425445096365,178.303462140538,epsilon_greedy_0.1
537,167,17,1.0,0.49162011173184356,0.40966351680188046,0.8759445555236754,178.7697431792598,epsilon_greedy_0.1
538,135,6,1.0,0.49256505576208176,0.7704242226887277,0.8223726574602176,178.8216916140313,epsilon_greedy_0.1
539,31,17,0.0,0.49165120593692024,0.0725583231933461,0.9645373590881594,179.71367064992612,epsilon_greedy_0.1
540,129,17,0.0,0.49074074074074076,0.4367716930344196,0.6845227365775548,179.96142169346925,epsilon_greedy_0.1
541,191,17,1.0,0.49168207024029575,0.7192839753696814,0.693566692211063,179.93570441031062,epsilon_greedy_0.1
542,2,17,0.0,0.4907749077490775,0.38584985773568253,0.6938057407492919,180.24366029332424,epsilon_greedy_0.1
543,54,17,0.0,0.48987108655616945,0.2884647833155285,0.8315847602100269,180.78678027021874,epsilon_greedy_0.1
544,192,17,0.0,0.4889705882352941,0.6606224091873962,0.8649967765127855,180.99115463754413,epsilon_greedy_0.1
545,71,17,0.0,0.48807339449541287,0.5881413575902692,0.8917766749210413,181.2947899548749,epsilon_greedy_0.1
546,42,17,0.0,0.48717948717948717,0.619779728717483,0.8885349421523346,181.56354516830973,epsilon_greedy_0.1
547,160,17,0.0,0.48628884826325414,0.54220188142965,0.9441788765889404,181.96552216346902,epsilon_greedy_0.1
548,155,13,1.0,0.48722627737226276,0.6882873137865155,0.9264371076226696,182.20367195730518,epsilon_greedy_0.1
549,131,17,1.0,0.48816029143898,0.7700567146393842,0.8625060369952358,182.29612127966104,epsilon_greedy_0.1
550,145,17,1.0,0.4890909090909091,0.48894357828732204,0.76337688044864,182.57055458182236,epsilon_greedy_0.1
551,134,17,0.0,0.4882032667876588,0.7459566331142252,0.9461993992673045,182.77079734797545,epsilon_greedy_0.1
552,10,17,1.0,0.4891304347826087,0.5680660886888288,0.7720158054597668,182.9747470647464,epsilon_greedy_0.1
553,82,17,0.0,0.488245931283906,0.5999290729728347,0.8060381339160935,183.18085612568964,epsilon_greedy_0.1
554,100,17,1.0,0.4891696750902527,0.8150759841846204,0.8844844369184076,183.25026457842344,epsilon_greedy_0.1
555,166,17,0.0,0.4882882882882883,0.4420984683031007,0.8297923386785059,183.63795844879886,epsilon_greedy_0.1
556,44,17,1.0,0.4892086330935252,0.5046884799890002,0.7209775658146877,183.85424753462453,epsilon_greedy_0.1
557,28,17,1.0,0.49012567324955114,0.31360470085725384,0.8604035007166088,184.40104633448388,epsilon_greedy_0.1
558,171,17,1.0,0.4910394265232975,0.19205395849792467,0.8442945772787068,185.05328695326466,epsilon_greedy_0.1
559,136,10,1.0,0.4919499105545617,0.46833719511653465,0.7251589458977412,185.31010870404586,epsilon_greedy_0.1
560,65,16,0.0,0.49107142857142855,0.4171790971585925,0.827807459095337,185.7207370659826,epsilon_greedy_0.1
561,154,17,0.0,0.49019607843137253,0.5413669505553425,0.756686323910254,185.9360564393375,epsilon_greedy_0.1
562,196,17,1.0,0.49110320284697506,0.5152054737227089,0.8685000981190635,186.28935106373385,epsilon_greedy_0.1
563,183,17,0.0,0.49023090586145646,0.18146700076740335,0.9180154983899084,187.02589956135634,epsilon_greedy_0.1
564,125,17,1.0,0.49113475177304966,0.6891240251273429,0.6848622364871196,187.0216377727161,epsilon_greedy_0.1
565,154,17,1.0,0.4920353982300885,0.5713764986924499,0.7480269340307216,187.19828820805438,epsilon_greedy_0.1
566,83,17,1.0,0.4929328621908127,0.36623691271248926,0.8722850717293207,187.70433636707122,epsilon_greedy_0.1
567,197,17,0.0,0.49206349206349204,0.6610068521139051,0.8851556736918248,187.92848518864915,epsilon_greedy_0.1
568,5,6,0.0,0.49119718309859156,0.39331029185595634,0.5832508773069902,188.1184257741002,epsilon_greedy_0.1
569,95,17,0.0,0.4903339191564148,0.1769450401157096,0.8537828004363768,188.79526353442085,epsilon_greedy_0.1
570,124,17,0.0,0.48947368421052634,0.20260343333078815,0.765618553291863,189.35827865438193,epsilon_greedy_0.1
571,103,17,1.0,0.4903677758318739,0.20650104764947066,0.9379020378163677,190.08967964454882,epsilon_greedy_0.1
572,74,17,0.0,0.48951048951048953,0.727358543436677,0.9380057135325683,190.3003268146447,epsilon_greedy_0.1
573,76,17,1.0,0.49040139616055844,0.8859524425626467,0.8896786564726253,190.30405302855468,epsilon_greedy_0.1
574,149,17,1.0,0.4912891986062718,0.5037039382852174,0.8584845892644188,190.65883367953387,epsilon_greedy_0.1
575,54,17,1.0,0.49217391304347824,0.2653330257547774,0.8604655777779253,191.25396623155703,epsilon_greedy_0.1
576,124,17,0.0,0.4913194444444444,0.22259874596302243,0.7194618645981513,191.75082935019216,epsilon_greedy_0.1
577,129,17,1.0,0.49220103986135183,0.41243550163395587,0.7057453811049618,192.04413922966316,epsilon_greedy_0.1
578,165,11,1.0,0.4930795847750865,0.5161824646539599,0.8556909562812149,192.3836477212904,epsilon_greedy_0.1
579,137,17,0.0,0.49222797927461137,0.22555653755193808,0.7914478305983529,192.9495390143368,epsilon_greedy_0.1
580,36,17,0.0,0.49137931034482757,0.1620173789044176,0.8780891196003586,193.66561075503276,epsilon_greedy_0.1
581,160,17,1.0,0.49225473321858865,0.5284946594883771,0.9329505488140719,194.07006664435846,epsilon_greedy_0.1
582,103,17,0.0,0.49140893470790376,0.2137502010990477,0.9315023749082155,194.78781881816764,epsilon_greedy_0.1
583,84,17,1.0,0.4922813036020583,0.5676151516131054,0.8957555848134717,195.115959251368,epsilon_greedy_0.1
584,7,17,0.0,0.4914383561643836,0.5443712976066092,0.8780481320717137,195.4496360858331,epsilon_greedy_0.1
585,24,17,1.0,0.49230769230769234,0.5733916107264518,0.8048375675401787,195.68108204264684,epsilon_greedy_0.1
586,98,17,1.0,0.4931740614334471,0.62744292011718,0.7608146148352761,195.81445373736494,epsilon_greedy_0.1
587,149,17,1.0,0.4940374787052811,0.5239689316297697,0.8591783591901918,196.14966316492536,epsilon_greedy_0.1
588,187,17,0.0,0.4931972789115646,0.35560263718128465,0.7858762741324355,196.5799368018765,epsilon_greedy_0.1
589,171,17,0.0,0.4923599320882852,0.2106894136471556,0.8305210720106567,197.19976846024,epsilon_greedy_0.1
590,77,17,0.0,0.4915254237288136,0.5905834278488631,0.7762284583714834,197.3854134907626,epsilon_greedy_0.1
591,72,17,0.0,0.4906937394247039,0.40756717180873,0.9011081679290726,197.87895448688295,epsilon_greedy_0.1
592,186,17,1.0,0.49155405405405406,0.46231962713368396,0.8498804147117835,198.26651527446106,epsilon_greedy_0.1
593,183,17,0.0,0.49072512647554806,0.16442659773645252,0.906628512058699,199.0087171887833,epsilon_greedy_0.1
594,31,17,0.0,0.4898989898989899,0.06530151432231142,0.9548550400928397,199.89827071455383,epsilon_greedy_0.1
595,52,17,1.0,0.4907563025210084,0.43149154477088175,0.8774694536115217,200.34424862339446,epsilon_greedy_0.1
596,110,17,1.0,0.49161073825503354,0.7129852913997761,0.7913318106700202,200.4225951426647,epsilon_greedy_0.1
597,169,17,1.0,0.49246231155778897,0.48890677822420314,0.6389124495093489,200.57260081394986,epsilon_greedy_0.1
598,68,10,1.0,0.49331103678929766,0.3804492189664753,0.6812976190743242,200.8734492140577,epsilon_greedy_0.1
599,137,10,0.0,0.49248747913188645,0.27135291046953836,0.7907275764704184,201.3928238800586,epsilon_greedy_0.1
600,198,17,0.0,0.49166666666666664,0.7710567561967229,0.9205264495746448,201.5422935734365,epsilon_greedy_0.1
601,95,17,0.0,0.4908485856905158,0.16963053190979568,0.8326780695385764,202.20534111106528,epsilon_greedy_0.1
602,81,17,0.0,0.4900332225913621,0.17266810751423092,0.884446206201384,202.91711920975243,epsilon_greedy_0.1
603,46,17,0.0,0.4892205638474295,0.26366648168525036,0.7672444963347195,203.4206972244019,epsilon_greedy_0.1
604,153,17,1.0,0.4900662251655629,0.7146052595753289,0.7820752842117261,203.4881672490383,epsilon_greedy_0.1
605,78,17,1.0,0.4909090909090909,0.1123063501937449,0.9523994607274079,204.32826035957197,epsilon_greedy_0.1
606,185,17,1.0,0.49174917491749176,0.4766842795107787,0.8251439917134038,204.67672007177458,epsilon_greedy_0.1
607,104,17,1.0,0.4925864909390445,0.903407092275542,0.9009266201997049,204.67423959969875,epsilon_greedy_0.1
608,54,17,1.0,0.4934210526315789,0.2693595890564297,0.8470507637437231,205.25193077438604,epsilon_greedy_0.1
609,84,17,0.0,0.49261083743842365,0.5518094761551111,0.9027041463579977,205.60282544458892,epsilon_greedy_0.1
610,15,17,0.0,0.4918032786885246,0.8182338167611152,0.8326087552792465,205.61720038310705,epsilon_greedy_0.1
611,18,17,1.0,0.49263502454991814,0.7512057642896156,0.7775297536064754,205.6435243724239,epsilon_greedy_0.1
612,154,17,1.0,0.4934640522875817,0.5019073562619009,0.7425383953455496,205.88415541150755,epsilon_greedy_0.1
613,11,17,1.0,0.49429037520391517,0.47190905539768685,0.7868652293631871,206.19911158547305,epsilon_greedy_0.1
614,151,17,0.0,0.49348534201954397,0.16045741769501015,0.9246343769673078,206.96328854474535,epsilon_greedy_0.1
615,171,17,0.0,0.4926829268292683,0.21248400882789845,0.8352694597865162,207.58607399570397,epsilon_greedy_0.1
616,69,4,1.0,0.4935064935064935,0.5289298194988066,0.8687415329861277,207.92588570919128,epsilon_greedy_0.1
617,141,17,0.0,0.49270664505672607,0.6635074775648478,0.8597929099409748,208.1221711415674,epsilon_greedy_0.1
618,35,17,1.0,0.4935275080906149,0.40434594845430016,0.7364310925767243,208.45425628568984,epsilon_greedy_0.1
619,184,17,0.0,0.4927302100161551,0.11550122546413934,0.9723255220563125,209.31108058228202,epsilon_greedy_0.1
620,154,17,0.0,0.49193548387096775,0.5454913238029085,0.7448245060070139,209.51041376448612,epsilon_greedy_0.1
621,161,17,0.0,0.49114331723027377,0.06074229079488549,0.9166001347129319,210.36627160840416,epsilon_greedy_0.1
622,36,17,0.0,0.4903536977491961,0.15901857686951265,0.8864170083285603,211.0936700398632,epsilon_greedy_0.1
623,30,17,0.0,0.4895666131621188,0.2308473844337804,0.9034205180741146,211.76624317350354,epsilon_greedy_0.1
624,1,17,1.0,0.49038461538461536,0.7111746337992173,0.7968480919344462,211.85191663163877,epsilon_greedy_0.1
625,173,17,0.0,0.4896,0.2493360410455753,0.8777780871644059,212.4803586777576,epsilon_greedy_0.1
626,185,17,0.0,0.48881789137380194,0.5503943534495611,0.8094162867884529,212.7393806110965,epsilon_greedy_0.1
627,194,17,1.0,0.48963317384370014,0.8240339810939743,0.8144215156676198,212.72976814567014,epsilon_greedy_0.1
628,49,17,1.0,0.49044585987261147,0.6338181296605914,0.6905754263669699,212.7865254423765,epsilon_greedy_0.1
629,61,17,1.0,0.4912559618441971,0.4485870316667255,0.7039281921552005,213.04186660286499,epsilon_greedy_0.1
630,75,17,1.0,0.49206349206349204,0.47579054184075753,0.7399826093541685,213.3060586703784,epsilon_greedy_0.1
631,31,17,1.0,0.4928684627575277,0.07180058847789245,0.9622542093358781,214.1965122912364,epsilon_greedy_0.1
632,195,17,1.0,0.4936708860759494,0.5107105139966966,0.8987910023891112,214.5845927796288,epsilon_greedy_0.1
633,29,17,0.0,0.4928909952606635,0.5755723231054545,0.9225857243539295,214.93160618087728,epsilon_greedy_0.1
634,78,17,0.0,0.4921135646687697,0.1050038346506663,0.9463073010153472,215.77290964724196,epsilon_greedy_0.1
635,47,17,1.0,0.49291338582677163,0.6916323466505281,0.9085622824801758,215.9898395830716,epsilon_greedy_0.1
636,154,17,1.0,0.4937106918238994,0.5741621906172232,0.7499781320636538,216.16565552451806,epsilon_greedy_0.1
637,47,17,1.0,0.4945054945054945,0.7067080240809906,0.8915166692895629,216.35046416972662,epsilon_greedy_0.1
638,177,17,0.0,0.493730407523511,0.0883572275854109,0.8608208661501212,217.12292780829134,epsilon_greedy_0.1
639,152,17,1.0,0.4945226917057903,0.8818599400628887,0.9564750384331278,217.19754290666157,epsilon_greedy_0.1
640,146,17,1.0,0.4953125,0.6559245687439043,0.8371386987833798,217.37875703670105,epsilon_greedy_0.1
641,120,17,0.0,0.49453978159126366,0.25635175006371336,0.858739352222769,217.98114463886012,epsilon_greedy_0.1
642,40,17,1.0,0.4953271028037383,0.2978260639347663,0.9131666236406664,218.59648519856603,epsilon_greedy_0.1
643,99,17,0.0,0.49455676516329705,0.7136238190202939,0.7825878446643669,218.6654492242101,epsilon_greedy_0.1
644,162,0,0.0,0.4937888198757764,0.22802885396783354,0.842406308762012,219.2798266790043,epsilon_greedy_0.1
645,104,17,1.0,0.4945736434108527,0.9044899202212686,0.9025753720312714,219.2779121308143,epsilon_greedy_0.1
646,138,17,1.0,0.4953560371517028,0.8067118874500915,0.8444908631482312,219.31569110651242,epsilon_greedy_0.1
647,122,17,0.0,0.4945904173106646,0.18762231897732345,0.8554580171431346,219.98352680467823,epsilon_greedy_0.1
648,36,17,0.0,0.49382716049382713,0.1703954746388637,0.8916078823547493,220.70473921239412,epsilon_greedy_0.1
649,161,17,0.0,0.4930662557781202,0.060064818141848705,0.8955231072112572,221.54019750146352,epsilon_greedy_0.1
650,118,17,0.0,0.49230769230769234,0.04316324220047851,0.9682388688374893,222.46527312810053,epsilon_greedy_0.1
651,155,17,0.0,0.4915514592933948,0.430803317197382,0.9400624209196562,222.97453223182282,epsilon_greedy_0.1
652,127,17,1.0,0.49233128834355827,0.5065143291972208,0.6084438831158892,223.0764617857415,epsilon_greedy_0.1
653,95,17,0.0,0.49157733537519144,0.15244637261047145,0.8080595260315084,223.73207493916252,epsilon_greedy_0.1
654,169,17,1.0,0.4923547400611621,0.4808996693156693,0.6631859875080618,223.9143612573549,epsilon_greedy_0.1
655,189,17,1.0,0.49312977099236643,0.8646890451780183,0.9641117555444736,224.01378396772137,epsilon_greedy_0.1
656,100,17,1.0,0.49390243902439024,0.7926915166503413,0.8826967840792611,224.1037892351503,epsilon_greedy_0.1
657,24,17,1.0,0.4946727549467275,0.59737537891028,0.7965635256554835,224.3029773818955,epsilon_greedy_0.1
658,147,17,1.0,0.49544072948328266,0.6186181764574302,0.8321550606026007,224.51651426604064,epsilon_greedy_0.1
659,97,17,0.0,0.4946889226100152,0.633545248729088,0.7980376723522632,224.68100668966383,epsilon_greedy_0.1
660,56,17,0.0,0.49393939393939396,0.542039244356436,0.8859181971388591,225.02488564244626,epsilon_greedy_0.1
661,106,17,1.0,0.4947049924357035,0.5944383983347503,0.6942401826225715,225.12468742673408,epsilon_greedy_0.1
662,103,17,0.0,0.49395770392749244,0.18596174303098298,0.9303069962968323,225.86903267999995,epsilon_greedy_0.1
663,91,17,0.0,0.49321266968325794,0.5751795617708556,0.7272579638919027,226.021111082121,epsilon_greedy_0.1
664,19,17,0.0,0.4924698795180723,0.8721754468481767,0.8964839222727765,226.04541955754559,epsilon_greedy_0.1
665,38,17,0.0,0.4917293233082707,0.765446648971385,0.798980548858361,226.07895345743256,epsilon_greedy_0.1
666,75,17,0.0,0.49099099099099097,0.41966296253544444,0.7577803990462896,226.41707089394342,epsilon_greedy_0.1
667,140,17,1.0,0.4917541229385307,0.5290245518240393,0.7822246793747636,226.67027102149413,epsilon_greedy_0.1
668,101,17,1.0,0.49251497005988026,0.3927428912457951,0.672312375549135,226.94984050579748,epsilon_greedy_0.1
669,147,17,0.0,0.49177877428998507,0.6131433553691858,0.8214413255029257,227.15813847593122,epsilon_greedy_0.1
670,117,17,0.0,0.491044776119403,0.5482877403957829,0.7801198395359055,227.38997057507135,epsilon_greedy_0.1
671,92,17,1.0,0.4918032786885246,0.7725008587090699,0.965354186661431,227.5828239030237,epsilon_greedy_0.1
672,98,17,0.0,0.49107142857142855,0.6303355099198155,0.7677139142167184,227.7202023073206,epsilon_greedy_0.1
673,76,17,1.0,0.4918276374442793,0.9001059983275069,0.9094286912619692,227.72952500025505,epsilon_greedy_0.1
674,49,17,1.0,0.49258160237388726,0.6387583629354141,0.7138436576825342,227.80461029500216,epsilon_greedy_0.1
675,182,17,0.0,0.4918518518518519,0.06685767211952998,0.8757637637037456,228.61351638658638,epsilon_greedy_0.1
676,175,17,0.0,0.4911242603550296,0.39714347073280926,0.8167466021995516,229.03311951805313,epsilon_greedy_0.1
677,140,17,0.0,0.49039881831610044,0.5919331723795934,0.7662060534769314,229.20739239915048,epsilon_greedy_0.1
678,136,17,0.0,0.4896755162241888,0.32263794323028905,0.7523267064687743,229.63708116238897,epsilon_greedy_0.1
679,59,17,1.0,0.49042709867452133,0.09046558819389791,0.9137719301662937,230.46038750436136,epsilon_greedy_0.1
680,75,17,1.0,0.49117647058823527,0.43787376169022424,0.7571259810899493,230.77963972376108,epsilon_greedy_0.1
681,56,17,1.0,0.4919236417033774,0.5660372464163625,0.8787642942214872,231.0923667715662,epsilon_greedy_0.1
682,104,17,1.0,0.49266862170087977,0.9090077766318768,0.8856924941877631,231.06905148912207,epsilon_greedy_0.1
683,52,17,1.0,0.493411420204978,0.38074076689275543,0.8917240910960893,231.5800348133254,epsilon_greedy_0.1
684,56,17,0.0,0.4926900584795322,0.6175819248017421,0.8859705729396393,231.84842346146328,epsilon_greedy_0.1
685,111,17,0.0,0.491970802919708,0.7345848936014828,0.916466096216333,232.03030466407813,epsilon_greedy_0.1
686,130,17,0.0,0.4912536443148688,0.3664088275988786,0.724778088708902,232.38867392518816,epsilon_greedy_0.1
687,30,17,0.0,0.49053857350800584,0.22533724861968416,0.9110234444975351,233.074360121066,epsilon_greedy_0.1
688,129,17,0.0,0.4898255813953488,0.4428363567324582,0.6298520034941686,233.26137576782773,epsilon_greedy_0.1
689,190,17,1.0,0.49056603773584906,0.8649360676383451,0.8672753424174164,233.2637150426068,epsilon_greedy_0.1
690,130,17,0.0,0.48985507246376814,0.3410268791619608,0.7642877849696786,233.68697594841453,epsilon_greedy_0.1
691,102,17,1.0,0.4905933429811867,0.8448162148455372,0.8656910845631971,233.7078508181322,epsilon_greedy_0.1
692,108,17,1.0,0.4913294797687861,0.8134559906863875,0.861998726178543,233.75639355362435,epsilon_greedy_0.1
693,145,17,0.0,0.4906204906204906,0.4627815277496003,0.7617974437782995,234.05540946965306,epsilon_greedy_0.1
694,181,17,1.0,0.49135446685878964,0.6425835040250345,0.6718014035659652,234.08462736919398,epsilon_greedy_0.1
695,36,17,0.0,0.4906474820143885,0.17122311244066593,0.8849593438131554,234.79836360056646,epsilon_greedy_0.1
696,78,17,0.0,0.4899425287356322,0.10237368108290927,0.9487141480784128,235.64470406756197,epsilon_greedy_0.1
697,106,17,0.0,0.48923959827833574,0.5840259820259649,0.6957576859959399,235.75643577153195,epsilon_greedy_0.1
698,5,18,1.0,0.4899713467048711,0.5124786490359335,0.6647043515477653,235.90866147404378,epsilon_greedy_0.1
699,40,18,1.0,0.4907010014306152,0.6857088143243005,0.9006488652380094,236.12360152495748,epsilon_greedy_0.1
700,97,18,0.0,0.49,0.13055324808935037,0.7713278719604315,236.76437614882855,epsilon_greedy_0.1
701,11,18,1.0,0.49072753209700426,0.744786169598492,0.8089112237174251,236.82850120294748,epsilon_greedy_0.1
702,66,18,1.0,0.49145299145299143,0.5545549560628965,0.8912671863202609,237.16521343320485,epsilon_greedy_0.1
703,41,18,1.0,0.492176386913229,0.3755248332942912,0.7421357149572284,237.5318243148678,epsilon_greedy_0.1
704,97,18,0.0,0.4914772727272727,0.14623277954093522,0.7711326589413783,238.15672419426824,epsilon_greedy_0.1
705,49,18,0.0,0.4907801418439716,0.3761415991005364,0.6915578924766405,238.47214048764434,epsilon_greedy_0.1
706,107,18,1.0,0.4915014164305949,0.5399757378787517,0.8590298759459063,238.79119462571148,epsilon_greedy_0.1
707,192,18,1.0,0.49222065063649223,0.8745621327307574,0.8755258601708628,238.7921583531516,epsilon_greedy_0.1
708,108,18,1.0,0.4929378531073446,0.5432973218886806,0.8726395722999367,239.12150060356285,epsilon_greedy_0.1
709,183,18,0.0,0.4922425952045134,0.41226434706543374,0.8984692939319113,239.60770555042933,epsilon_greedy_0.1
710,152,18,1.0,0.49295774647887325,0.7595146996258599,0.9617933439993223,239.80998419480278,epsilon_greedy_0.1
711,46,18,0.0,0.49226441631504925,0.290274762222984,0.7434460985232546,240.26315553110305,epsilon_greedy_0.1
712,49,18,0.0,0.49157303370786515,0.32127780675541273,0.6677450879246687,240.6096228122723,epsilon_greedy_0.1
713,164,18,1.0,0.49228611500701264,0.5350071297903561,0.8196956476636821,240.89431133014563,epsilon_greedy_0.1
714,35,10,1.0,0.49299719887955185,0.6664632100759363,0.7301435961578863,240.95799171622758,epsilon_greedy_0.1
715,103,18,0.0,0.49230769230769234,0.0497578174592195,0.9225105254430146,241.8307444242114,epsilon_greedy_0.1
716,165,5,0.0,0.49162011173184356,0.3497669436334191,0.857063603664707,242.3380410842427,epsilon_greedy_0.1
717,80,18,0.0,0.4909344490934449,0.23984468187542596,0.7349412806851839,242.83313768305246,epsilon_greedy_0.1
718,20,10,0.0,0.49025069637883006,0.3696103425837571,0.8139100592935237,243.27743739976222,epsilon_greedy_0.1
719,188,18,0.0,0.48956884561891517,0.41533432598735665,0.8464246920453045,243.70852776582018,epsilon_greedy_0.1
720,145,18,0.0,0.4888888888888889,0.10224491402087155,0.7940464753767135,244.40032932717602,epsilon_greedy_0.1
721,10,17,1.0,0.4895977808599168,0.5659461720214182,0.7986130367190598,244.63299619187367,epsilon_greedy_0.1
722,109,17,1.0,0.4903047091412742,0.5080763908515187,0.8719676400124003,244.99688744103454,epsilon_greedy_0.1
723,140,17,1.0,0.49100968188105115,0.579728466037222,0.7585813868765353,245.17574036187386,epsilon_greedy_0.1
724,175,2,1.0,0.49171270718232046,0.7851320990205646,0.7874234597497234,245.178031722603,epsilon_greedy_0.1
725,107,12,1.0,0.4924137931034483,0.8283673249508856,0.8507563791553008,245.20042077680742,epsilon_greedy_0.1
726,31,17,0.0,0.49173553719008267,0.07964531098759804,0.9616270491781409,246.08240251499797,epsilon_greedy_0.1
727,170,17,0.0,0.49105914718019256,0.5100025438280485,0.9033739638259632,246.47577393499589,epsilon_greedy_0.1
728,176,17,1.0,0.49175824175824173,0.8675825323481247,0.9455679810616376,246.5537593837094,epsilon_greedy_0.1
729,146,17,0.0,0.49108367626886146,0.6891798827239907,0.8427062356939794,246.70728573667938,epsilon_greedy_0.1
730,189,17,1.0,0.4917808219178082,0.8833216021720237,0.9636603190207431,246.7876244535281,epsilon_greedy_0.1
731,14,17,0.0,0.4911080711354309,0.6781283802481272,0.6784424337026929,246.78793850698267,epsilon_greedy_0.1
732,18,17,0.0,0.49043715846994534,0.7242790283972667,0.7828635510910672,246.84652302967646,epsilon_greedy_0.1
733,126,5,1.0,0.49113233287858116,0.6431803751192747,0.869937091490241,247.07327974604743,epsilon_greedy_0.1
734,60,17,0.0,0.4904632152588556,0.3288291021760773,0.7083979764171652,247.45284862028853,epsilon_greedy_0.1
735,174,17,0.0,0.4897959183673469,0.8198057826823473,0.9103166159808028,247.543359453587,epsilon_greedy_0.1
736,49,17,1.0,0.4904891304347826,0.5931609442106616,0.6733140202127222,247.62351252958905,epsilon_greedy_0.1
737,126,17,1.0,0.49118046132971505,0.39399741443614095,0.8723687342865127,248.10188384943942,epsilon_greedy_0.1
738,147,17,1.0,0.491869918699187,0.6294903988187716,0.8134624402590195,248.28585589087967,epsilon_greedy_0.1
739,29,17,1.0,0.4925575101488498,0.5317752012218974,0.926031936379867,248.68011262603764,epsilon_greedy_0.1
740,18,17,1.0,0.49324324324324326,0.7361044448343179,0.7388845640909315,248.68289274529425,epsilon_greedy_0.1
741,127,17,1.0,0.4939271255060729,0.48018431274909923,0.5899608311245802,248.79266926366972,epsilon_greedy_0.1
742,41,17,0.0,0.49326145552560646,0.572975254918672,0.7394870014985113,248.95918101024955,epsilon_greedy_0.1
743,22,17,0.0,0.49259757738896365,0.1937172424371134,0.8075211521122053,249.57298491992464,epsilon_greedy_0.1
744,15,17,0.0,0.49193548387096775,0.8125726432582866,0.81552055059816,249.57593282726452,epsilon_greedy_0.1
745,119,17,0.0,0.4912751677852349,0.7833221580675135,0.9157170430953018,249.70832771229232,epsilon_greedy_0.1
746,123,17,1.0,0.49195710455764075,0.3600297528372623,0.8425964501285341,250.1908944095836,epsilon_greedy_0.1
747,70,17,1.0,0.4926372155287818,0.5818239164334752,0.8058270139012416,250.41489750705136,epsilon_greedy_0.1
748,176,17,1.0,0.49331550802139035,0.8693272396561587,0.9435663469717788,250.489136614367,epsilon_greedy_0.1
749,167,17,0.0,0.49265687583444595,0.39964543740235997,0.8815181626242211,250.97100933958885,epsilon_greedy_0.1
750,29,17,0.0,0.492,0.5295755760579062,0.9181930585550061,251.35962682208594,epsilon_greedy_0.1
751,95,18,1.0,0.49267643142476697,0.3294153845865673,0.837556419617716,251.8677678571171,epsilon_greedy_0.1
752,57,18,1.0,0.4933510638297872,0.8314273450501763,0.9382338439901877,251.9745743560571,epsilon_greedy_0.1
753,125,18,0.0,0.49269588313413015,0.5935015529494864,0.6487240819471238,252.02979688505474,epsilon_greedy_0.1
