step,user,action,click,ctr,prob_taken,prob_optimal,regret,policy
157,22,5,0.0,0.4968152866242038,0.3248936568192074,0.8235101738690219,53.69125485839608,thompson_0.1
158,111,5,1.0,0.5,0.8562348131799328,0.9151567022778129,53.75017674749396,thompson_0.1
159,50,5,0.0,0.4968553459119497,0.38883840331113284,0.7053143009610833,54.06665264514391,thompson_0.1
160,11,5,0.0,0.49375,0.27259188480670693,0.7790079347846679,54.57306869512187,thompson_0.1
161,20,5,0.0,0.4906832298136646,0.1733708019779199,0.8204532427880562,55.22015113593201,thompson_0.1
162,147,5,1.0,0.49382716049382713,0.7240627944397604,0.8171672896892972,55.31325563118154,thompson_0.1
163,23,5,1.0,0.49693251533742333,0.5385865741943328,0.9448694868821762,55.71953854386938,thompson_0.1
164,36,5,0.0,0.49390243902439024,0.41308889579054897,0.8594671877271186,56.16591683580595,thompson_0.1
165,108,5,0.0,0.4909090909090909,0.7484776925938024,0.8676222625496174,56.285061405761766,thompson_0.1
166,179,5,1.0,0.4939759036144578,0.6397788680681394,0.9653743452181267,56.610656882911755,thompson_0.1
167,169,5,0.0,0.49101796407185627,0.358772243087945,0.6860512261056259,56.93793586592943,thompson_0.1
168,128,5,1.0,0.49404761904761907,0.9038186615604695,0.9211537796686065,56.95527098403757,thompson_0.1
169,103,5,0.0,0.4911242603550296,0.6754852021666585,0.9265225958307695,57.20630837770168,thompson_0.1
170,38,5,1.0,0.49411764705882355,0.5428128842332959,0.766367758785388,57.429863252253774,thompson_0.1
171,75,5,0.0,0.49122807017543857,0.2925856656257279,0.7262414569978806,57.86351904362593,thompson_0.1
172,20,5,0.0,0.4883720930232558,0.16995729657995215,0.8614988988029697,58.55506064584895,thompson_0.1
173,22,5,0.0,0.48554913294797686,0.311063136628184,0.8199530454723334,59.06395055469309,thompson_0.1
174,135,5,0.0,0.4827586206896552,0.33348076298850265,0.8176422641849117,59.548112055889504,thompson_0.1
175,147,5,1.0,0.4857142857142857,0.7266056447025281,0.8019231816274297,59.623429592814404,thompson_0.1
176,71,5,1.0,0.48863636363636365,0.5606790175627189,0.8900784510719861,59.95282902632367,thompson_0.1
177,73,5,1.0,0.4915254237288136,0.6676637571919642,0.8777635324625851,60.16292880159429,thompson_0.1
